version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 142857000005 eni-ana846 10.5.1.22 10.3.1.10 33461 3306 6 885 3691335 1738551600 1738551733 ACCEPT OK
2 142857000005 eni-ana959 10.5.1.30 10.3.1.10 59075 3306 6 352 2341504 1738551720 1738551943 ACCEPT OK
2 142857000005 eni-ana990 10.5.1.28 10.3.1.10 56864 3306 6 825 4014450 1738551840 1738551902 ACCEPT OK
2 142857000005 eni-ana696 10.5.1.26 10.3.1.10 45279 3306 6 495 2385405 1738551960 1738552053 ACCEPT OK
2 142857000005 eni-ana880 10.5.1.18 10.3.1.10 41519 3306 6 556 4021548 1738552080 1738552294 ACCEPT OK
2 142857000005 eni-ana788 10.5.1.18 10.3.1.10 38220 3306 6 687 2786472 1738636200 1738636434 ACCEPT OK
2 142857000005 eni-ana186 10.5.1.28 10.3.1.10 38377 3306 6 1821 2088687 1738636320 1738636483 ACCEPT OK
2 142857000005 eni-ana634 10.5.1.24 10.3.1.10 32949 3306 6 1339 1554579 1738636440 1738636530 ACCEPT OK
2 142857000005 eni-ana808 10.5.1.26 10.3.1.10 59007 3306 6 1165 1175485 1738636560 1738636838 ACCEPT OK
2 142857000005 eni-ana475 10.5.1.15 10.3.1.10 35350 3306 6 1986 3656226 1738636680 1738636955 ACCEPT OK
2 142857000005 eni-ana205 10.5.1.11 10.3.1.10 63654 3306 6 1157 7306455 1738636800 1738636976 ACCEPT OK
2 142857000005 eni-ana331 10.5.1.17 10.3.1.10 60597 3306 6 319 1063546 1738636920 1738637140 ACCEPT OK
2 142857000005 eni-ana711 10.5.1.22 10.3.1.10 62456 3306 6 1699 7859574 1738637040 1738637147 ACCEPT OK
2 142857000005 eni-ana522 10.5.1.12 10.3.1.10 36287 3306 6 1527 5199435 1738637160 1738637357 ACCEPT OK
2 142857000005 eni-ana135 10.5.1.28 10.3.1.10 32801 3306 6 337 589750 1738637280 1738637336 ACCEPT OK
2 142857000005 eni-ana152 10.5.1.13 10.3.1.10 65297 3306 6 1585 7672985 1738637400 1738637615 ACCEPT OK
2 142857000005 eni-ana280 10.5.1.10 10.3.1.10 57162 3306 6 257 1786407 1738637520 1738637574 ACCEPT OK
2 142857000005 eni-ana781 10.5.1.19 10.3.1.10 63802 3306 6 504 1940400 1738637640 1738637753 ACCEPT OK
2 142857000005 eni-ana741 10.5.1.17 10.3.1.10 44277 3306 6 1605 11631435 1738637760 1738637806 ACCEPT OK
2 142857000005 eni-ana790 10.5.1.15 10.3.1.10 63613 3306 6 367 402599 1738637880 1738638096 ACCEPT OK
2 142857000005 eni-ana717 10.5.1.25 10.3.1.10 50399 3306 6 1478 11049528 1738638000 1738638265 ACCEPT OK
2 142857000005 eni-ana769 10.5.1.20 10.3.1.10 47845 3306 6 1581 10553175 1738638120 1738638366 ACCEPT OK
2 142857000005 eni-ana987 10.5.1.24 10.3.1.10 53033 3306 6 858 5039892 1738638240 1738638400 ACCEPT OK
2 142857000005 eni-ana271 10.5.1.21 10.3.1.10 42686 3306 6 1902 13743852 1738638360 1738638586 ACCEPT OK
2 142857000005 eni-ana796 10.5.1.29 10.3.1.10 49670 3306 6 1558 10212690 1738638480 1738638594 ACCEPT OK
2 142857000005 eni-ana185 10.5.1.22 10.3.1.10 51394 3306 6 315 1040760 1738722600 1738722687 ACCEPT OK
2 142857000005 eni-ana836 10.5.1.16 10.3.1.10 61656 3306 6 915 6749955 1738722720 1738722899 ACCEPT OK
2 142857000005 eni-ana905 10.5.1.21 10.3.1.10 38857 3306 6 280 2099720 1738722840 1738722966 ACCEPT OK
2 142857000005 eni-ana899 10.5.1.29 10.3.1.10 47826 3306 6 688 3272128 1738722960 1738723217 ACCEPT OK
2 142857000005 eni-ana915 10.5.1.22 10.3.1.10 62081 3306 6 1816 8119336 1738723080 1738723304 ACCEPT OK
2 142857000005 eni-ana861 10.5.1.22 10.3.1.10 33082 3306 6 1292 2510356 1738723200 1738723393 ACCEPT OK
2 142857000005 eni-ana885 10.5.1.12 10.3.1.10 62770 3306 6 903 4574598 1738723320 1738723504 ACCEPT OK
2 142857000005 eni-ana147 10.5.1.21 10.3.1.10 52315 3306 6 1426 9103584 1738723440 1738723670 ACCEPT OK
2 142857000005 eni-ana180 10.5.1.18 10.3.1.10 50650 3306 6 1257 6498690 1738723560 1738723607 ACCEPT OK
2 142857000005 eni-ana316 10.5.1.20 10.3.1.10 59032 3306 6 1255 1853635 1738723680 1738723797 ACCEPT OK
2 142857000005 eni-ana146 10.5.1.21 10.3.1.10 61879 3306 6 780 5472480 1738723800 1738723960 ACCEPT OK
2 142857000005 eni-ana127 10.5.1.28 10.3.1.10 61389 3306 6 743 2755787 1738723920 1738724057 ACCEPT OK
2 142857000005 eni-ana482 10.5.1.17 10.3.1.10 53565 3306 6 574 1789158 1738724040 1738724144 ACCEPT OK
2 142857000005 eni-ana705 10.5.1.13 10.3.1.10 39136 3306 6 1103 7758502 1738724160 1738724249 ACCEPT OK
2 142857000005 eni-ana158 10.5.1.26 10.3.1.10 57143 3306 6 385 2565640 1738724280 1738724346 ACCEPT OK
2 142857000005 eni-ana520 10.5.1.23 10.3.1.10 53838 3306 6 1294 3946700 1738724400 1738724543 ACCEPT OK
2 142857000005 eni-ana178 10.5.1.17 10.3.1.10 56162 3306 6 1876 4425484 1738724520 1738724760 ACCEPT OK
2 142857000005 eni-ana781 10.5.1.16 10.3.1.10 36196 3306 6 441 2247336 1738724640 1738724902 ACCEPT OK
2 142857000005 eni-ana303 10.5.1.30 10.3.1.10 50790 3306 6 1681 11242528 1738724760 1738724794 ACCEPT OK
2 142857000005 eni-ana140 10.5.1.14 10.3.1.10 42454 3306 6 1997 14418340 1738724880 1738725124 ACCEPT OK
2 142857000005 eni-ana454 10.5.1.29 10.3.1.10 65230 3306 6 742 1682856 1738809000 1738809098 ACCEPT OK
2 142857000005 eni-ana971 10.5.1.20 10.3.1.10 52199 3306 6 217 812231 1738809120 1738809233 ACCEPT OK
2 142857000005 eni-ana629 10.5.1.25 10.3.1.10 39451 3306 6 1884 10748220 1738809240 1738809342 ACCEPT OK
2 142857000005 eni-ana876 10.5.1.19 10.3.1.10 63601 3306 6 331 2646014 1738809360 1738809520 ACCEPT OK
2 142857000005 eni-ana652 10.5.1.18 10.3.1.10 62053 3306 6 1446 10078620 1738809480 1738809666 ACCEPT OK
2 142857000005 eni-ana401 10.5.1.15 10.3.1.10 49014 3306 6 991 1030640 1738809600 1738809863 ACCEPT OK
2 142857000005 eni-ana838 10.5.1.27 10.3.1.10 49287 3306 6 412 2037752 1738809720 1738809992 ACCEPT OK
2 142857000005 eni-ana182 10.5.1.18 10.3.1.10 60934 3306 6 1826 4521176 1738809840 1738809910 ACCEPT OK
2 142857000005 eni-ana611 10.5.1.20 10.3.1.10 35875 3306 6 1138 2845000 1738809960 1738810128 ACCEPT OK
2 142857000005 eni-ana247 10.5.1.29 10.3.1.10 44625 3306 6 904 6832432 1738810080 1738810326 ACCEPT OK
2 142857000005 eni-ana538 10.5.1.29 10.3.1.10 62586 3306 6 1113 8761536 1738810200 1738810498 ACCEPT OK
2 142857000005 eni-ana438 10.5.1.19 10.3.1.10 51038 3306 6 1144 5554120 1738810320 1738810518 ACCEPT OK
2 142857000005 eni-ana562 10.5.1.19 10.3.1.10 37307 3306 6 1250 3891250 1738810440 1738810590 ACCEPT OK
2 142857000005 eni-ana218 10.5.1.29 10.3.1.10 41693 3306 6 768 794112 1738810560 1738810699 ACCEPT OK
2 142857000005 eni-ana807 10.5.1.20 10.3.1.10 61273 3306 6 1051 1078326 1738810680 1738810803 ACCEPT OK
2 142857000005 eni-ana440 10.5.1.12 10.3.1.10 46451 3306 6 1624 7658784 1738810800 1738810958 ACCEPT OK
2 142857000005 eni-ana628 10.5.1.29 10.3.1.10 34551 3306 6 971 2952811 1738810920 1738811006 ACCEPT OK
2 142857000005 eni-ana385 10.5.1.26 10.3.1.10 51533 3306 6 513 4043979 1738811040 1738811220 ACCEPT OK
2 142857000005 eni-ana348 10.5.1.23 10.3.1.10 55671 3306 6 1180 7018640 1738811160 1738811398 ACCEPT OK
2 142857000005 eni-ana468 10.5.1.23 10.3.1.10 59117 3306 6 443 696396 1738811280 1738811379 ACCEPT OK
2 142857000005 eni-ana818 10.5.1.17 10.3.1.10 36837 3306 6 1644 3424452 1738895400 1738895668 ACCEPT OK
2 142857000005 eni-ana528 10.5.1.20 10.3.1.10 49304 3306 6 257 1640688 1738895520 1738895815 ACCEPT OK
2 142857000005 eni-ana337 10.5.1.13 10.3.1.10 57590 3306 6 261 936729 1738895640 1738895687 ACCEPT OK
2 142857000005 eni-ana233 10.5.1.24 10.3.1.10 52396 3306 6 468 3176784 1738895760 1738895913 ACCEPT OK
2 142857000005 eni-ana318 10.5.1.24 10.3.1.10 44319 3306 6 708 1014564 1738895880 1738896161 ACCEPT OK
2 142857000005 eni-ana523 10.5.1.30 10.3.1.10 43381 3306 6 338 1824524 1738896000 1738896175 ACCEPT OK
2 142857000005 eni-ana993 10.5.1.21 10.3.1.10 60186 3306 6 810 3839400 1738896120 1738896246 ACCEPT OK
2 142857000005 eni-ana918 10.5.1.13 10.3.1.10 41291 3306 6 1964 2971532 1738896240 1738896309 ACCEPT OK
2 142857000005 eni-ana815 10.5.1.10 10.3.1.10 64981 3306 6 629 3429937 1738896360 1738896485 ACCEPT OK
2 142857000005 eni-ana652 10.5.1.11 10.3.1.10 58660 3306 6 1341 6703659 1738896480 1738896723 ACCEPT OK
2 142857000005 eni-ana813 10.5.1.19 10.3.1.10 55490 3306 6 358 1293096 1738896600 1738896891 ACCEPT OK
2 142857000005 eni-ana510 10.5.1.22 10.3.1.10 47949 3306 6 878 4571746 1738896720 1738896931 ACCEPT OK
2 142857000005 eni-ana825 10.5.1.19 10.3.1.10 38004 3306 6 1086 3986706 1738896840 1738897137 ACCEPT OK
2 142857000005 eni-ana743 10.5.1.27 10.3.1.10 44303 3306 6 258 607074 1738896960 1738897163 ACCEPT OK
2 142857000005 eni-ana275 10.5.1.26 10.3.1.10 57752 3306 6 485 786670 1738897080 1738897331 ACCEPT OK
2 142857000005 eni-ana423 10.5.1.29 10.3.1.10 50627 3306 6 1396 1869244 1738897200 1738897429 ACCEPT OK
2 142857000005 eni-ana720 10.5.1.26 10.3.1.10 53094 3306 6 1406 9638130 1738897320 1738897439 ACCEPT OK
2 142857000005 eni-ana260 10.5.1.27 10.3.1.10 51547 3306 6 1299 6635292 1738897440 1738897699 ACCEPT OK
2 142857000005 eni-ana257 10.5.1.11 10.3.1.10 48663 3306 6 273 1007097 1738897560 1738897630 ACCEPT OK
2 142857000005 eni-ana959 10.5.1.15 10.3.1.10 62932 3306 6 1571 4405084 1738897680 1738897756 ACCEPT OK
2 142857000005 eni-ana872 10.5.1.15 10.3.1.10 46504 3306 6 1823 12777407 1738981800 1738981911 ACCEPT OK
2 142857000005 eni-ana988 10.5.1.23 10.3.1.10 57778 3306 6 234 632502 1738981920 1738982217 ACCEPT OK
2 142857000005 eni-ana229 10.5.1.24 10.3.1.10 64260 3306 6 1093 3716200 1738982040 1738982269 ACCEPT OK
2 142857000005 eni-ana654 10.5.1.20 10.3.1.10 44967 3306 6 478 2151478 1738982160 1738982431 ACCEPT OK
2 142857000005 eni-ana573 10.5.1.22 10.3.1.10 34672 3306 6 494 2635490 1738982280 1738982434 ACCEPT OK
2 142857000005 eni-ana617 10.5.1.25 10.3.1.10 62182 3306 6 506 531806 1738982400 1738982545 ACCEPT OK
2 142857000005 eni-ana548 10.5.1.12 10.3.1.10 33243 3306 6 1902 6086400 1738982520 1738982758 ACCEPT OK
2 142857000005 eni-ana649 10.5.1.17 10.3.1.10 47308 3306 6 572 3691688 1738982640 1738982806 ACCEPT OK
2 142857000005 eni-ana455 10.5.1.30 10.3.1.10 56903 3306 6 1506 9317622 1738982760 1738983035 ACCEPT OK
2 142857000005 eni-ana535 10.5.1.15 10.3.1.10 45408 3306 6 697 2649994 1738982880 1738982976 ACCEPT OK
2 142857000005 eni-ana971 10.5.1.24 10.3.1.10 65516 3306 6 1958 14857304 1738983000 1738983048 ACCEPT OK
2 142857000005 eni-ana438 10.5.1.16 10.3.1.10 55027 3306 6 314 969004 1738983120 1738983332 ACCEPT OK
2 142857000005 eni-ana581 10.5.1.16 10.3.1.10 36758 3306 6 1645 9514680 1738983240 1738983334 ACCEPT OK
2 142857000005 eni-ana325 10.5.1.30 10.3.1.10 41062 3306 6 1789 8563943 1738983360 1738983477 ACCEPT OK
2 142857000005 eni-ana935 10.5.1.24 10.3.1.10 34252 3306 6 1327 5070467 1738983480 1738983669 ACCEPT OK
2 142857000005 eni-ana907 10.5.1.18 10.3.1.10 35504 3306 6 1652 3860724 1738983600 1738983708 ACCEPT OK
2 142857000005 eni-ana445 10.5.1.19 10.3.1.10 59673 3306 6 878 3339034 1738983720 1738984016 ACCEPT OK
2 142857000005 eni-ana908 10.5.1.17 10.3.1.10 62250 3306 6 1436 9981636 1738983840 1738984104 ACCEPT OK
2 142857000005 eni-ana400 10.5.1.13 10.3.1.10 39583 3306 6 1529 2012164 1738983960 1738984202 ACCEPT OK
2 142857000005 eni-ana650 10.5.1.12 10.3.1.10 56340 3306 6 1176 6550320 1738984080 1738984325 ACCEPT OK
2 142857000005 eni-ana984 10.5.1.19 10.3.1.10 58964 3306 6 1505 11174625 1739068200 1739068465 ACCEPT OK
2 142857000005 eni-ana500 10.5.1.20 10.3.1.10 57679 3306 6 676 3597672 1739068320 1739068355 ACCEPT OK
2 142857000005 eni-ana627 10.5.1.18 10.3.1.10 61029 3306 6 808 2651048 1739068440 1739068725 ACCEPT OK
2 142857000005 eni-ana312 10.5.1.15 10.3.1.10 44454 3306 6 1728 4957632 1739068560 1739068626 ACCEPT OK
2 142857000005 eni-ana390 10.5.1.27 10.3.1.10 54414 3306 6 1612 3764020 1739068680 1739068890 ACCEPT OK
2 142857000005 eni-ana806 10.5.1.24 10.3.1.10 34669 3306 6 1294 6225434 1739068800 1739068835 ACCEPT OK
2 142857000005 eni-ana533 10.5.1.15 10.3.1.10 48441 3306 6 1550 12330250 1739068920 1739069084 ACCEPT OK
2 142857000005 eni-ana960 10.5.1.28 10.3.1.10 51055 3306 6 840 4849320 1739069040 1739069151 ACCEPT OK
2 142857000005 eni-ana132 10.5.1.25 10.3.1.10 59806 3306 6 1063 3453687 1739069160 1739069202 ACCEPT OK
2 142857000005 eni-ana708 10.5.1.20 10.3.1.10 46289 3306 6 1502 8331594 1739069280 1739069340 ACCEPT OK
2 142857000005 eni-ana835 10.5.1.11 10.3.1.10 47539 3306 6 374 768196 1739069400 1739069555 ACCEPT OK
2 142857000005 eni-ana129 10.5.1.13 10.3.1.10 48583 3306 6 1379 7158389 1739069520 1739069808 ACCEPT OK
2 142857000005 eni-ana987 10.5.1.22 10.3.1.10 42190 3306 6 1221 2131866 1739069640 1739069784 ACCEPT OK
2 142857000005 eni-ana534 10.5.1.27 10.3.1.10 36263 3306 6 707 2767905 1739069760 1739069954 ACCEPT OK
2 142857000005 eni-ana177 10.5.1.11 10.3.1.10 33876 3306 6 1322 9715378 1739069880 1739069969 ACCEPT OK
2 142857000005 eni-ana323 10.5.1.16 10.3.1.10 62720 3306 6 949 7312994 1739070000 1739070173 ACCEPT OK
2 142857000005 eni-ana302 10.5.1.20 10.3.1.10 59224 3306 6 1915 14592300 1739070120 1739070384 ACCEPT OK
2 142857000005 eni-ana751 10.5.1.30 10.3.1.10 62249 3306 6 243 500337 1739070240 1739070521 ACCEPT OK
2 142857000005 eni-ana885 10.5.1.24 10.3.1.10 37413 3306 6 539 2797410 1739070360 1739070553 ACCEPT OK
2 142857000005 eni-ana722 10.5.1.23 10.3.1.10 56891 3306 6 980 3916080 1739070480 1739070746 ACCEPT OK
2 142857000005 eni-ana783 10.5.1.19 10.3.1.10 55931 3306 6 1627 9374774 1739154600 1739154883 ACCEPT OK
2 142857000005 eni-ana451 10.5.1.29 10.3.1.10 57072 3306 6 897 5072535 1739154720 1739154938 ACCEPT OK
2 142857000005 eni-ana431 10.5.1.30 10.3.1.10 48496 3306 6 252 959112 1739154840 1739155068 ACCEPT OK
2 142857000005 eni-ana827 10.5.1.30 10.3.1.10 38206 3306 6 474 2660562 1739154960 1739155216 ACCEPT OK
2 142857000005 eni-ana626 10.5.1.21 10.3.1.10 51526 3306 6 434 1501640 1739155080 1739155148 ACCEPT OK
2 142857000005 eni-ana739 10.5.1.21 10.3.1.10 43283 3306 6 1345 3815765 1739155200 1739155390 ACCEPT OK
2 142857000005 eni-ana973 10.5.1.21 10.3.1.10 42166 3306 6 468 3301272 1739155320 1739155381 ACCEPT OK
2 142857000005 eni-ana892 10.5.1.26 10.3.1.10 43517 3306 6 1128 7307184 1739155440 1739155508 ACCEPT OK
2 142857000005 eni-ana420 10.5.1.13 10.3.1.10 37165 3306 6 1007 6369275 1739155560 1739155684 ACCEPT OK
2 142857000005 eni-ana952 10.5.1.21 10.3.1.10 64974 3306 6 389 1342828 1739155680 1739155861 ACCEPT OK
2 142857000005 eni-ana427 10.5.1.14 10.3.1.10 36702 3306 6 1655 5665065 1739155800 1739155934 ACCEPT OK
2 142857000005 eni-ana926 10.5.1.14 10.3.1.10 63804 3306 6 282 2105694 1739155920 1739156147 ACCEPT OK
2 142857000005 eni-ana368 10.5.1.24 10.3.1.10 46037 3306 6 1766 10777898 1739156040 1739156083 ACCEPT OK
2 142857000005 eni-ana893 10.5.1.27 10.3.1.10 42041 3306 6 1250 8731250 1739156160 1739156343 ACCEPT OK
2 142857000005 eni-ana942 10.5.1.21 10.3.1.10 48625 3306 6 316 803904 1739156280 1739156398 ACCEPT OK
2 142857000005 eni-ana904 10.5.1.15 10.3.1.10 51413 3306 6 1681 2941750 1739156400 1739156576 ACCEPT OK
2 142857000005 eni-ana819 10.5.1.15 10.3.1.10 45893 3306 6 219 1540665 1739156520 1739156773 ACCEPT OK
2 142857000005 eni-ana759 10.5.1.10 10.3.1.10 49185 3306 6 678 2286216 1739156640 1739156716 ACCEPT OK
2 142857000005 eni-ana833 10.5.1.12 10.3.1.10 35309 3306 6 560 4216800 1739156760 1739156975 ACCEPT OK
2 142857000005 eni-ana775 10.5.1.15 10.3.1.10 55940 3306 6 1671 13038813 1739156880 1739157154 ACCEPT OK
2 142857000005 eni-ana696 10.5.1.28 10.3.1.10 36774 3306 6 1370 4926520 1739241000 1739241043 ACCEPT OK
2 142857000005 eni-ana589 10.5.1.29 10.3.1.10 49340 3306 6 778 5986710 1739241120 1739241195 ACCEPT OK
2 142857000005 eni-ana771 10.5.1.17 10.3.1.10 42851 3306 6 479 3619803 1739241240 1739241436 ACCEPT OK
2 142857000005 eni-ana108 10.5.1.12 10.3.1.10 38467 3306 6 819 3547089 1739241360 1739241448 ACCEPT OK
2 142857000005 eni-ana409 10.5.1.17 10.3.1.10 49937 3306 6 617 4659584 1739241480 1739241767 ACCEPT OK
2 142857000005 eni-ana584 10.5.1.12 10.3.1.10 46014 3306 6 1654 6624270 1739241600 1739241739 ACCEPT OK
2 142857000005 eni-ana802 10.5.1.29 10.3.1.10 61106 3306 6 1430 10416120 1739241720 1739241840 ACCEPT OK
2 142857000005 eni-ana659 10.5.1.23 10.3.1.10 38481 3306 6 1145 5154790 1739241840 1739241965 ACCEPT OK
2 142857000005 eni-ana397 10.5.1.14 10.3.1.10 40368 3306 6 1210 3580390 1739241960 1739242049 ACCEPT OK
2 142857000005 eni-ana891 10.5.1.15 10.3.1.10 38424 3306 6 508 615696 1739242080 1739242214 ACCEPT OK
2 142857000005 eni-ana329 10.5.1.11 10.3.1.10 38814 3306 6 1229 2069636 1739242200 1739242378 ACCEPT OK
2 142857000005 eni-ana673 10.5.1.11 10.3.1.10 43434 3306 6 1412 4943412 1739242320 1739242619 ACCEPT OK
2 142857000005 eni-ana669 10.5.1.27 10.3.1.10 37370 3306 6 1433 2027695 1739242440 1739242664 ACCEPT OK
2 142857000005 eni-ana409 10.5.1.21 10.3.1.10 43108 3306 6 1587 6944712 1739242560 1739242686 ACCEPT OK
2 142857000005 eni-ana686 10.5.1.13 10.3.1.10 35133 3306 6 439 3404006 1739242680 1739242972 ACCEPT OK
2 142857000005 eni-ana786 10.5.1.16 10.3.1.10 45363 3306 6 515 810610 1739242800 1739242994 ACCEPT OK
2 142857000005 eni-ana844 10.5.1.16 10.3.1.10 38934 3306 6 1003 5616800 1739242920 1739243176 ACCEPT OK
2 142857000005 eni-ana878 10.5.1.23 10.3.1.10 58896 3306 6 510 1485120 1739243040 1739243320 ACCEPT OK
2 142857000005 eni-ana828 10.5.1.12 10.3.1.10 64504 3306 6 310 1072600 1739243160 1739243233 ACCEPT OK
2 142857000005 eni-ana322 10.5.1.27 10.3.1.10 38813 3306 6 223 1419841 1739243280 1739243368 ACCEPT OK
2 142857000005 eni-ana881 10.5.1.25 10.3.1.10 51810 3306 6 1236 9266292 1739327400 1739327448 ACCEPT OK
2 142857000005 eni-ana987 10.5.1.10 10.3.1.10 40108 3306 6 857 6565477 1739327520 1739327672 ACCEPT OK
2 142857000005 eni-ana900 10.5.1.15 10.3.1.10 34270 3306 6 1679 4511473 1739327640 1739327797 ACCEPT OK
2 142857000005 eni-ana369 10.5.1.28 10.3.1.10 56877 3306 6 757 5711565 1739327760 1739328010 ACCEPT OK
2 142857000005 eni-ana178 10.5.1.18 10.3.1.10 63881 3306 6 256 1289984 1739327880 1739328110 ACCEPT OK
2 142857000005 eni-ana946 10.5.1.25 10.3.1.10 62507 3306 6 906 1336350 1739328000 1739328207 ACCEPT OK
2 142857000005 eni-ana257 10.5.1.21 10.3.1.10 62864 3306 6 1738 11750618 1739328120 1739328227 ACCEPT OK
2 142857000005 eni-ana945 10.5.1.22 10.3.1.10 46462 3306 6 663 1071408 1739328240 1739328330 ACCEPT OK
2 142857000005 eni-ana955 10.5.1.16 10.3.1.10 65369 3306 6 1007 1221491 1739328360 1739328647 ACCEPT OK
2 142857000005 eni-ana195 10.5.1.30 10.3.1.10 36363 3306 6 1691 2754639 1739328480 1739328671 ACCEPT OK
2 142857000005 eni-ana873 10.5.1.24 10.3.1.10 34798 3306 6 1778 11827256 1739328600 1739328726 ACCEPT OK
2 142857000005 eni-ana726 10.5.1.22 10.3.1.10 46253 3306 6 1755 9996480 1739328720 1739328780 ACCEPT OK
2 142857000005 eni-ana990 10.5.1.24 10.3.1.10 34256 3306 6 1069 4562492 1739328840 1739328876 ACCEPT OK
2 142857000005 eni-ana722 10.5.1.18 10.3.1.10 59152 3306 6 907 5318648 1739328960 1739329193 ACCEPT OK
2 142857000005 eni-ana719 10.5.1.17 10.3.1.10 41741 3306 6 1013 6709099 1739329080 1739329236 ACCEPT OK
2 142857000005 eni-ana572 10.5.1.11 10.3.1.10 34686 3306 6 646 4297192 1739329200 1739329482 ACCEPT OK
2 142857000005 eni-ana797 10.5.1.20 10.3.1.10 33351 3306 6 421 2980680 1739329320 1739329363 ACCEPT OK
2 142857000005 eni-ana987 10.5.1.12 10.3.1.10 50747 3306 6 1387 7015446 1739329440 1739329494 ACCEPT OK
2 142857000005 eni-ana302 10.5.1.17 10.3.1.10 44735 3306 6 1345 5981215 1739329560 1739329700 ACCEPT OK
2 142857000005 eni-ana964 10.5.1.10 10.3.1.10 59390 3306 6 810 2239650 1739329680 1739329882 ACCEPT OK
2 142857000005 eni-ana602 10.5.1.19 10.3.1.10 51466 3306 6 1294 9543250 1739413800 1739414099 ACCEPT OK
2 142857000005 eni-ana738 10.5.1.30 10.3.1.10 43981 3306 6 1330 3428740 1739413920 1739414074 ACCEPT OK
2 142857000005 eni-ana714 10.5.1.10 10.3.1.10 65069 3306 6 1158 4335552 1739414040 1739414165 ACCEPT OK
2 142857000005 eni-ana971 10.5.1.20 10.3.1.10 42033 3306 6 491 2600827 1739414160 1739414381 ACCEPT OK
2 142857000005 eni-ana860 10.5.1.18 10.3.1.10 56103 3306 6 1327 4997482 1739414280 1739414471 ACCEPT OK
2 142857000005 eni-ana316 10.5.1.29 10.3.1.10 40260 3306 6 1982 3809404 1739414400 1739414645 ACCEPT OK
2 142857000005 eni-ana319 10.5.1.19 10.3.1.10 43587 3306 6 1800 2152800 1739414520 1739414670 ACCEPT OK
2 142857000005 eni-ana655 10.5.1.27 10.3.1.10 46280 3306 6 1077 5449620 1739414640 1739414920 ACCEPT OK
2 142857000005 eni-ana999 10.5.1.28 10.3.1.10 45384 3306 6 600 2548200 1739414760 1739414864 ACCEPT OK
2 142857000005 eni-ana117 10.5.1.11 10.3.1.10 49682 3306 6 692 3707044 1739414880 1739415030 ACCEPT OK
2 142857000005 eni-ana549 10.5.1.21 10.3.1.10 53162 3306 6 1042 3220822 1739415000 1739415241 ACCEPT OK
2 142857000005 eni-ana380 10.5.1.26 10.3.1.10 60996 3306 6 1062 8018100 1739415120 1739415395 ACCEPT OK
2 142857000005 eni-ana200 10.5.1.22 10.3.1.10 47899 3306 6 1657 5264289 1739415240 1739415521 ACCEPT OK
2 142857000005 eni-ana233 10.5.1.11 10.3.1.10 59003 3306 6 1770 3049710 1739415360 1739415506 ACCEPT OK
2 142857000005 eni-ana440 10.5.1.21 10.3.1.10 43821 3306 6 416 1974336 1739415480 1739415736 ACCEPT OK
2 142857000005 eni-ana138 10.5.1.13 10.3.1.10 49817 3306 6 1184 5059232 1739415600 1739415813 ACCEPT OK
2 142857000005 eni-ana104 10.5.1.26 10.3.1.10 39546 3306 6 1251 4344723 1739415720 1739415806 ACCEPT OK
2 142857000005 eni-ana375 10.5.1.18 10.3.1.10 37976 3306 6 1734 12760506 1739415840 1739416059 ACCEPT OK
2 142857000005 eni-ana657 10.5.1.13 10.3.1.10 53189 3306 6 1099 2703540 1739415960 1739416099 ACCEPT OK
2 142857000005 eni-ana170 10.5.1.12 10.3.1.10 59904 3306 6 1639 6729734 1739416080 1739416305 ACCEPT OK
2 142857000005 eni-ana414 10.5.1.22 10.3.1.10 34802 3306 6 442 811070 1739500200 1739500331 ACCEPT OK
2 142857000005 eni-ana177 10.5.1.12 10.3.1.10 43672 3306 6 1997 8131784 1739500320 1739500554 ACCEPT OK
2 142857000005 eni-ana122 10.5.1.20 10.3.1.10 55161 3306 6 1732 12349160 1739500440 1739500643 ACCEPT OK
2 142857000005 eni-ana376 10.5.1.22 10.3.1.10 55747 3306 6 1652 10184580 1739500560 1739500722 ACCEPT OK
2 142857000005 eni-ana507 10.5.1.26 10.3.1.10 48942 3306 6 559 3954366 1739500680 1739500904 ACCEPT OK
2 142857000005 eni-ana361 10.5.1.17 10.3.1.10 65524 3306 6 1237 8868053 1739500800 1739501061 ACCEPT OK
2 142857000005 eni-ana926 10.5.1.10 10.3.1.10 45770 3306 6 383 1220238 1739500920 1739501098 ACCEPT OK
2 142857000005 eni-ana792 10.5.1.18 10.3.1.10 53396 3306 6 1996 15063812 1739501040 1739501213 ACCEPT OK
2 142857000005 eni-ana680 10.5.1.21 10.3.1.10 59655 3306 6 892 7085156 1739501160 1739501407 ACCEPT OK
2 142857000005 eni-ana336 10.5.1.10 10.3.1.10 38419 3306 6 258 276576 1739501280 1739501357 ACCEPT OK
2 142857000005 eni-ana758 10.5.1.14 10.3.1.10 42741 3306 6 1430 6274840 1739501400 1739501684 ACCEPT OK
2 142857000005 eni-ana325 10.5.1.26 10.3.1.10 57436 3306 6 1788 3981876 1739501520 1739501791 ACCEPT OK
2 142857000005 eni-ana228 10.5.1.13 10.3.1.10 61932 3306 6 746 4943742 1739501640 1739501776 ACCEPT OK
2 142857000005 eni-ana643 10.5.1.17 10.3.1.10 56862 3306 6 999 7527465 1739501760 1739501818 ACCEPT OK
2 142857000005 eni-ana957 10.5.1.30 10.3.1.10 62323 3306 6 1389 5085129 1739501880 1739501920 ACCEPT OK
